log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,motor_a_1,motor_a_2,motor_b_1,motor_b_2,motor_c_1,motor_c_2
1709652893146129480,body,145931039,1709652893,0.26385435461997986,0.03,0.03,0.12727540731430054,0.03,0.20131921768188477
1709652893156050800,body,155862201,1709652893,0.20972946286201477,0.03,0.03,0.1495646834373474,0.03,0.20676982402801514
1709652893165980511,body,165829961,1709652893,0.1811593770980835,0.03,0.03,0.1786453127861023,0.03,0.21475154161453247
1709652893176083987,body,175863456,1709652893,0.15030241012573242,0.03,0.03,0.1860264539718628,0.03,0.22817236185073853
1709652893185996273,body,185836027,1709652893,0.14623510837554932,0.03,0.03,0.24018988013267517,0.03,0.2313719391822815
1709652893196102357,body,195827944,1709652893,0.14616060256958008,0.03,0.03,0.24628740549087524,0.03,0.23008674383163452
1709652893206216845,body,205982259,1709652893,0.12916630506515503,0.03,0.03,0.2407701313495636,0.03,0.23757493495941162
1709652893216134973,body,215906636,1709652893,0.03,1.0,0.03,0.29711195826530457,0.03,1.0
1709652893226043746,body,225857120,1709652893,0.03,1.0,0.03,0.28723645210266113,0.03,1.0
1709652893236019799,body,235855983,1709652893,0.03,1.0,0.03,0.2907322347164154,0.03,1.0
1709652893245971038,body,245837587,1709652893,0.03,1.0,0.03,0.3030586540699005,0.03,1.0
1709652893256027752,body,255835642,1709652893,0.03,1.0,0.03,0.27698615193367004,0.03,1.0
1709652893265969663,body,265813461,1709652893,0.03,1.0,0.03,0.2843724191188812,0.03,1.0
1709652893276113404,body,275900472,1709652893,0.03,1.0,0.03,0.2531469166278839,0.03,1.0
1709652893286005547,body,285857694,1709652893,0.03,1.0,0.03,0.2388436198234558,0.03,1.0
1709652893296006354,body,295871900,1709652893,0.03,1.0,0.03,0.22584334015846252,0.03,0.9735682010650635
1709652893305982608,body,305820300,1709652893,0.03,0.9395914077758789,0.03,0.21711382269859314,0.03,0.8333125114440918
1709652893316010836,body,315859089,1709652893,0.03,0.799521803855896,0.03,0.19428366422653198,0.03,0.6320487856864929
1709652893325950550,body,325807458,1709652893,0.03,0.6172226667404175,0.03,0.1803899109363556,0.03,0.5268139839172363
1709652893336044571,body,335874374,1709652893,0.03,0.36970508098602295,0.03,0.16426849365234375,0.03,0.44546836614608765
1709652893345967897,body,345831691,1709652893,0.03,0.21660125255584717,0.03,0.14632877707481384,0.03,0.37141573429107666
