log_time_ns,header.frame_id,header.stamp.nanosec,header.stamp.sec,pose.orientation.roll,pose.orientation.pitch,pose.orientation.yaw,pose.orientation.w,pose.orientation.x,pose.orientation.y,pose.orientation.z,pose.position.x,pose.position.y,pose.position.z
1709651571097025960,,830186605,1709651570,-0.004409562781558964,0.00474681302476296,-0.49312182765974294,-0.9697538018226624,0.001558819436468184,-0.0028397405985742807,0.24406395852565765,-0.03835344314575195,0.0020236968994140625,0.0
1709651571097159630,,834353208,1709651570,-0.0043599700168584525,0.004750627818579573,-0.493945423243927,-0.9696531295776367,0.001533139729872346,-0.0028361703734844923,0.24446336925029755,-0.038469791412353516,0.0020503997802734375,0.0
1709651571097189839,,838520050,1709651570,-0.004500165095561753,0.00490702562563205,-0.494801305028153,-0.969548225402832,0.0015807388117536902,-0.0029298088047653437,0.2448778748512268,-0.03859210014343262,0.0020775794982910156,0.0
1709651571097776254,,926019906,1709651570,-0.0039632348736759505,0.004636195877024411,-0.5144814332682649,-0.9670923352241516,0.0013266545720398426,-0.0027459636330604553,0.2544074058532715,-0.04128146171569824,0.0026886463165283203,0.0
1709651571097816803,,930186748,1709651570,-0.0040280832013725905,0.004533198199133774,-0.514267700515756,-0.9671196341514587,0.001371402875520289,-0.002704261802136898,0.25430408120155334,-0.041442155838012695,0.0026688575744628906,0.0
1709651571097848850,,934353351,1709651570,-0.0039718144980837025,0.0044492766504645315,-0.5145418143758926,-0.9670848250389099,0.001354500651359558,-0.0026567119639366865,0.25443682074546814,-0.04157233238220215,0.0026743412017822266,0.0
1709651571097879015,,938519954,1709651570,-0.004549752919655855,0.004681961153820335,-0.5142708463206952,-0.9671187400817871,0.0016047406243160367,-0.0028425310738384724,0.2543046772480011,-0.04166436195373535,0.002583742141723633,0.0
1709651571097913689,,942686557,1709651570,-0.006155773221302667,0.005219781925359474,-0.51409844334911,-0.9671385884284973,0.0023132427595555782,-0.0033066067844629288,0.2542179822921753,-0.04173874855041504,0.0026209354400634766,0.0
1709651571097945702,,946853399,1709651570,-0.00521447964768361,0.005048151208458552,-0.5164119708321642,-0.9668449759483337,0.0018762871623039246,-0.003106137039139867,0.2553383708000183,-0.04194068908691406,0.0026237964630126953,0.0
1709651571097975461,,951020002,1709651570,-0.004890229844582125,0.005143526667133619,-0.5167160578724979,-0.9668064117431641,0.0017068873858079314,-0.0031111061107367277,0.2554857134819031,-0.04203963279724121,0.0026357173919677734,0.0
1709651571098005285,,955186605,1709651570,-0.004868293947470396,0.005116824800428449,-0.5180280665593028,-0.9666386246681213,0.0016976636834442616,-0.0030965106561779976,0.256119966506958,-0.04218435287475586,0.002675771713256836,0.0
1709651571098038717,,959353208,1709651570,-0.005166800948391615,0.005219812506651405,-0.5201968849437207,-0.9663599133491516,0.0018252942245453596,-0.003186494577676058,0.25716742873191833,-0.04227805137634277,0.0027618408203125,0.0
1709651571098068576,,963520050,1709651570,-0.005134383630771129,0.005502097258731522,-0.5214799557045582,-0.9661945104598999,0.0017712023109197617,-0.003319856943562627,0.25778692960739136,-0.0423886775970459,0.0028090476989746094,0.0
1709651571098821673,,51019906,1709651571,-0.005263095078503526,0.004052528139242905,-0.5380135117022188,-0.9640315175056458,0.001998370513319969,-0.002652776660397649,0.2657674252986908,-0.045186519622802734,0.003393888473510742,0.0
1709651571098865906,,55186748,1709651571,-0.005104780641459378,0.0039800518795385965,-0.5386227833716979,-0.9639506340026855,0.0019309006165713072,-0.002597393235191703,0.2660614252090454,-0.045319318771362305,0.0034248828887939453,0.0
1709651571098905524,,59353351,1709651571,-0.005216364368530801,0.004105933421980169,-0.5391732785348831,-0.9638772010803223,0.001967198681086302,-0.002673450391739607,0.2663263976573944,-0.04546618461608887,0.003442049026489258,0.0
1709651571098938828,,63519954,1709651571,-0.005387085485965344,0.004559872742371989,-0.5398784237628804,-0.9637828469276428,0.001987997442483902,-0.002915655029937625,0.2666652500629425,-0.04564261436462402,0.0034608840942382812,0.0
1709651571098977817,,67686557,1709651571,-0.005710382388942278,0.004529346231103847,-0.5405814271242861,-0.9636886715888977,0.0021468268241733313,-0.002944805659353733,0.26700359582901,-0.04577922821044922,0.0034847259521484375,0.0
1709651571099010429,,71853399,1709651571,-0.005226861353668,0.00439203133544914,-0.5414635547422726,-0.9635714292526245,0.0019309361232444644,-0.0028149422723799944,0.26742953062057495,-0.04591012001037598,0.003505229949951172,0.0
1709651571099043300,,76020002,1709651571,-0.0070894447537639925,0.005513473864759398,-0.5412660741350387,-0.9635947942733765,0.002678696298971772,-0.0036040223203599453,0.2673293650150299,-0.04599881172180176,0.0035011768341064453,0.0
1709651571099082311,,80186605,1709651571,-0.007605405014065161,0.005856765111643831,-0.5415766938415594,-0.9635521769523621,0.0028807991184294224,-0.003838831325992942,0.2674773335456848,-0.04610705375671387,0.0035076141357421875,0.0
1709651571099113929,,84353208,1709651571,-0.0077341482980247695,0.005746137375336746,-0.5422785252161034,-0.9634581804275513,0.0029562863055616617,-0.00380378938280046,0.2678154408931732,-0.04623603820800781,0.003538846969604492,0.0
